PLAYER	POS	TEAM	OPP	ML	O/U	SPRD	TM/P	OWN%	SAL	FPTS	VAL
Jordan Matthews	WR	PHI	@TEN	-160	41.00	0.00	20.50	0.59	3600	15.3	4.3
Tavon Austin	WR	DAL	DET	-145	44.00	-2.50	23.25	1.56	3600	10.1	2.8
Chicago Bears	D	CHI	TB	125	46.00	3.00	21.50	0.00	2600	9.4	3.6
Taywan Taylor	WR	TEN	PHI	135	41.00	0.00	20.50	0.31	4000	10.0	2.5
Zay Jones	WR	BUF	@GB	320	44.00	9.50	17.25	2.80	3500	16.3	4.7
Jordan Wilkins	RB	IND	HOU	0	0.00	0.00	0.00	1.42	3900	16.2	4.2
Vance McDonald	TE	PIT	BAL	-160	51.00	-3.00	27.00	3.28	2900	16.4	5.6
Austin Seferian-Jenkins	TE	JAX	NYJ	-350	39.50	-7.50	23.50	2.53	3000	17.0	5.7
Will Dissly	TE	SEA	@ARI	-190	40.00	0.00	20.00	1.19	3100	0.0	0.0
Jesse James	TE	PIT	BAL	-160	51.00	-3.00	27.00	2.92	3400	0.0	0.0
Ito Smith	RB	ATL	CIN	-195	52.50	-3.50	28.00	5.22	3000	0.0	0.0
Michael Gallup	WR	DAL	DET	-145	44.00	-2.50	23.25	1.48	3400	13.2	3.9
Rhett Ellison	TE	NYG	NO	145	53.00	0.00	26.50	2.65	2700	15.6	5.8
Derrick Henry	RB	TEN	PHI	135	41.00	0.00	20.50	0.20	4100	15.7	3.8
Alfred Morris	RB	SF	@LAC	360	46.00	10.00	18.00	3.57	3800	17.4	4.6
Ricky Seals-Jones	TE	ARI	SEA	160	40.00	0.00	20.00	1.24	2900	20.9	7.2
Pittsburgh Steelers	D	PIT	BAL	135	51.00	3.00	24.00	0.00	2200	7.2	3.3
New England Patriots	D	NE	MIA	230	49.50	6.50	21.50	0.00	2800	8.6	3.1
Corey Clement	RB	PHI	@TEN	-160	41.00	0.00	20.50	0.24	4700	13.5	2.9
Ryan Griffin	TE	HOU	@IND	0	0.00	0.00	0.00	2.51	2600	14.9	5.8
Allen Hurns	WR	DAL	DET	-145	44.00	-2.50	23.25	1.21	3600	15.1	4.2
Dallas Goedert	TE	PHI	@TEN	-160	41.00	0.00	20.50	1.19	2800	14.9	5.3
Peyton Barber	RB	TB	@CHI	125	46.00	3.00	21.50	1.05	3800	18.2	4.8
Dallas Cowboys	D	DAL	DET	125	44.00	2.50	20.75	0.00	2400	6.1	2.5
New Orleans Saints	D	NO	@NYG	145	53.00	0.00	26.50	0.00	2500	9.5	3.8
Charles Clay	TE	BUF	@GB	320	44.00	9.50	17.25	2.88	3000	15.7	5.2
Indianapolis Colts	D	IND	HOU	0	0.00	0.00	0.00	0.00	2200	5.6	2.6
Cameron Meredith	WR	NO	@NYG	-170	53.00	0.00	26.50	1.34	3700	16.3	4.4
Houston Texans	D	HOU	@IND	0	0.00	0.00	0.00	0.00	2700	5.6	2.1
Cleveland Browns	D	CLE	@OAK	-135	44.00	-2.50	23.25	0.00	2900	5.5	1.9
Tennessee Titans	D	TEN	PHI	-160	41.00	0.00	20.50	0.00	2300	6.1	2.6
Kansas City Chiefs	D	KC	@DEN	165	54.50	0.00	27.25	0.00	2300	5.5	2.4
Tampa Bay Buccaneers	D	TB	@CHI	-145	46.00	-3.00	24.50	0.00	2400	8.5	3.5
Oakland Raiders	D	OAK	CLE	115	44.00	2.50	20.75	0.00	2500	5.3	2.1
Trent Taylor	WR	SF	@LAC	360	46.00	10.00	18.00	2.37	3600	15.8	4.4
Baltimore Ravens	D	BAL	@PIT	-160	51.00	-3.00	27.00	0.00	2400	7.3	3.1
Arizona Cardinals	D	ARI	SEA	-190	40.00	0.00	20.00	0.00	2600	5.8	2.2
Atlanta Falcons	D	ATL	CIN	165	52.50	3.50	24.50	0.00	2300	7.9	3.4
Russell Shepard	WR	NYG	NO	145	53.00	0.00	26.50	1.31	3000	13.6	4.5
Phillip Dorsett	WR	NE	MIA	-280	49.50	-6.50	28.00	1.83	4500	18.0	4.0
Jakeem Grant	WR	MIA	@NE	230	49.50	6.50	21.50	2.42	3900	20.9	5.4
Detroit Lions	D	DET	@DAL	-145	44.00	-2.50	23.25	0.00	2500	5.4	2.2
Theo Riddick	RB	DET	@DAL	125	44.00	2.50	20.75	0.58	4300	10.9	2.5
Chester Rogers	WR	IND	HOU	0	0.00	0.00	0.00	0.90	3300	15.2	4.6
Kamar Aiken	WR	PHI	@TEN	-160	41.00	0.00	20.50	0.31	3000	11.3	3.8
Ty Montgomery	RB	GB	BUF	-420	44.00	-9.50	26.75	2.03	3800	12.5	3.3
Jonnu Smith	TE	TEN	PHI	135	41.00	0.00	20.50	0.79	2600	14.7	5.7
Mike Gesicki	TE	MIA	@NE	230	49.50	6.50	21.50	3.19	2600	13.3	5.1
Cameron Brate	TE	TB	@CHI	125	46.00	3.00	21.50	1.77	2600	13.2	5.1
Chris Ivory	RB	BUF	@GB	320	44.00	9.50	17.25	1.69	4600	13.3	2.9
Terrelle Pryor	WR	NYJ	@JAX	280	39.50	7.50	16.00	0.54	3200	16.9	5.3
D.J. Chark	WR	JAX	NYJ	-350	39.50	-7.50	23.50	0.81	3000	0.0	0.0
Denver Broncos	D	DEN	KC	-195	54.50	0.00	27.25	0.00	2200	5.4	2.4
Andre Holmes	WR	BUF	@GB	320	44.00	9.50	17.25	1.39	3300	15.1	4.6
New York Jets	D	NYJ	@JAX	-350	39.50	-7.50	23.50	0.00	2400	5.6	2.3
Doug Martin	RB	OAK	CLE	-135	44.00	-2.50	23.25	0.53	3700	13.0	3.5
Mark Andrews	TE	BAL	@PIT	135	51.00	3.00	24.00	2.00	2600	15.9	6.1
Cincinnati Bengals	D	CIN	@ATL	-195	52.50	-3.50	28.00	0.00	2200	5.0	2.3
Tajae Sharpe	WR	TEN	PHI	135	41.00	0.00	20.50	0.11	3100	14.0	4.5
Adam Humphries	WR	TB	@CHI	125	46.00	3.00	21.50	0.59	3200	16.9	5.3
Chad Williams	WR	ARI	SEA	160	40.00	0.00	20.00	0.15	3000	10.0	3.3
Deonte Thompson	WR	DAL	DET	-145	44.00	-2.50	23.25	0.57	3500	18.7	5.3
Cordarrelle Patterson	WR	NE	MIA	-280	49.50	-6.50	28.00	1.44	3200	12.4	3.9
New York Giants	D	NYG	NO	-170	53.00	0.00	26.50	0.00	2100	3.8	1.8
Buffalo Bills	D	BUF	@GB	-420	44.00	-9.50	26.75	0.00	2000	5.3	2.6
Miami Dolphins	D	MIA	@NE	-280	49.50	-6.50	28.00	0.00	2000	5.2	2.6
LeGarrette Blount	RB	DET	@DAL	125	44.00	2.50	20.75	0.33	3900	15.3	3.9
Travis Benjamin	WR	LAC	SF	-480	46.00	-10.00	28.00	1.37	3500	10.0	2.9
Dante Pettis	WR	SF	@LAC	360	46.00	10.00	18.00	1.30	3800	15.2	4.0
Chris Conley	WR	KC	@DEN	-195	54.50	0.00	27.25	0.51	3200	14.1	4.4
Marquez Valdes-Scantling	WR	GB	BUF	-420	44.00	-9.50	26.75	1.18	3000	0.0	0.0
Marlon Mack	RB	IND	HOU	0	0.00	0.00	0.00	0.48	3800	14.6	3.8
Frank Gore	RB	MIA	@NE	230	49.50	6.50	21.50	2.04	3600	13.8	3.8
Jordan Thomas	TE	HOU	@IND	0	0.00	0.00	0.00	1.26	2500	0.0	0.0
Keke Coutee	WR	HOU	@IND	0	0.00	0.00	0.00	0.54	3000	0.0	0.0
Jermaine Kearse	WR	NYJ	@JAX	280	39.50	7.50	16.00	0.31	3300	16.2	4.9
Austin Carr	WR	NO	@NYG	-170	53.00	0.00	26.50	0.66	3000	11.9	4.0
Nick Boyle	TE	BAL	@PIT	135	51.00	3.00	24.00	1.63	2500	16.2	6.5
Marcus Murphy	RB	BUF	@GB	320	44.00	9.50	17.25	1.21	3400	12.1	3.6
Antonio Gates	TE	LAC	SF	-480	46.00	-10.00	28.00	1.95	2700	14.7	5.4
Maxx Williams	TE	BAL	@PIT	135	51.00	3.00	24.00	1.57	2500	13.7	5.5
Seth Roberts	WR	OAK	CLE	-135	44.00	-2.50	23.25	0.33	3200	13.6	4.2
Kevin White	WR	CHI	TB	-145	46.00	-3.00	24.50	0.69	3000	10.0	3.3
Duke Johnson	RB	CLE	@OAK	115	44.00	2.50	20.75	0.46	3900	11.8	3.0
San Francisco 49ers	D	SF	@LAC	-480	46.00	-10.00	28.00	0.00	2100	5.4	2.6
C.J. Uzomah	TE	CIN	@ATL	165	52.50	3.50	24.50	1.65	2500	14.1	5.6
Chris Herndon	TE	NYJ	@JAX	280	39.50	7.50	16.00	0.78	2500	0.0	0.0
Brice Butler	WR	DAL	DET	-145	44.00	-2.50	23.25	0.38	3000	0.0	0.0
Devontae Booker	RB	DEN	KC	165	54.50	0.00	27.25	0.98	3900	11.3	2.9
Jason Croom	TE	BUF	@GB	320	44.00	9.50	17.25	1.49	2500	0.0	0.0
Matt LaCosse	TE	DEN	KC	165	54.50	0.00	27.25	1.42	2500	10.8	4.3
Ryan Switzer	WR	PIT	BAL	-160	51.00	-3.00	27.00	0.55	3000	11.9	4.0
Eric Tomlinson	TE	NYJ	@JAX	280	39.50	7.50	16.00	0.61	2500	12.5	5.0
Luke Stocker	TE	TEN	PHI	135	41.00	0.00	20.50	0.19	2500	13.8	5.5
Kyle Juszczyk	RB	SF	@LAC	360	46.00	10.00	18.00	1.06	3100	10.0	3.2
De'Anthony Thomas	WR	KC	@DEN	-195	54.50	0.00	27.25	0.24	3200	12.0	3.8
Alfred Blue	RB	HOU	@IND	0	0.00	0.00	0.00	0.34	3600	13.5	3.8
Virgil Green	TE	LAC	SF	-480	46.00	-10.00	28.00	1.43	2500	13.6	5.4
Geoff Swaim	TE	DAL	DET	-145	44.00	-2.50	23.25	0.70	2600	13.7	5.3
Robert Foster	WR	BUF	@GB	320	44.00	9.50	17.25	0.58	3000	0.0	0.0
Rashaad Penny	RB	SEA	@ARI	-190	40.00	0.00	20.00	0.02	3900	14.4	3.7
Demetrius Harris	TE	KC	@DEN	-195	54.50	0.00	27.25	0.66	2500	0.0	0.0
Jeff Heuerman	TE	DEN	KC	165	54.50	0.00	27.25	1.11	2500	11.7	4.7
Demarcus Robinson	WR	KC	@DEN	-195	54.50	0.00	27.25	0.21	3000	10.9	3.6
Jacquizz Rodgers	RB	TB	@CHI	125	46.00	3.00	21.50	0.20	3400	11.7	3.4
Wayne Gallman	RB	NYG	NO	145	53.00	0.00	26.50	0.28	3900	11.5	3.0
J.J. Nelson	WR	ARI	SEA	160	40.00	0.00	20.00	0.03	3000	10.0	3.3
Marvin Hall	WR	ATL	CIN	-195	52.50	-3.50	28.00	0.72	3000	10.8	3.6
Jordan Akins	TE	HOU	@IND	0	0.00	0.00	0.00	0.66	2500	10.8	4.3
Tim Patrick	WR	DEN	KC	165	54.50	0.00	27.25	0.47	3000	15.2	5.1
Luke Willson	TE	DET	@DAL	125	44.00	2.50	20.75	0.45	2700	10.7	4.0
TJ Jones	WR	DET	@DAL	125	44.00	2.50	20.75	0.12	3000	13.6	4.6
Chris Moore	WR	BAL	@PIT	135	51.00	3.00	24.00	0.39	3000	11.5	3.8
Chase Edmonds	RB	ARI	SEA	160	40.00	0.00	20.00	0.02	4300	0.0	0.0
Tre'Quan Smith	WR	NO	@NYG	-170	53.00	0.00	26.50	0.26	3400	11.7	3.4
Spencer Ware	RB	KC	@DEN	-195	54.50	0.00	27.25	0.15	3800	11.1	2.9
Corey Grant	RB	JAX	NYJ	-350	39.50	-7.50	23.50	0.21	3800	11.6	3.1
Josh Hill	TE	NO	@NYG	-170	53.00	0.00	26.50	0.69	2500	11.7	4.7
Jermaine Gresham	TE	ARI	SEA	160	40.00	0.00	20.00	0.15	2500	0.0	0.0
Nick Vannett	TE	SEA	@ARI	-190	40.00	0.00	20.00	0.12	2500	13.6	5.4
Wendell Smallwood	RB	PHI	@TEN	-160	41.00	0.00	20.50	0.02	3600	11.4	3.2
Garrett Celek	TE	SF	@LAC	360	46.00	10.00	18.00	1.09	2500	11.1	4.4
DaeSean Hamilton	WR	DEN	KC	165	54.50	0.00	27.25	0.38	3000	0.0	0.0
James O'Shaughnessy	TE	JAX	NYJ	-350	39.50	-7.50	23.50	0.50	2500	11.4	4.6
Jacob Hollister	TE	NE	MIA	-280	49.50	-6.50	28.00	0.95	2500	11.3	4.5
Tyler Kroft	TE	CIN	@ATL	165	52.50	3.50	24.50	0.91	2500	12.5	5.0
Terrance Williams	WR	DAL	DET	-145	44.00	-2.50	23.25	0.14	3000	12.7	4.2
Stacy Coley	WR	NYG	NO	145	53.00	0.00	26.50	0.16	3000	0.0	0.0
Nick Chubb	RB	CLE	@OAK	115	44.00	2.50	20.75	0.19	3500	11.2	3.2
Justin Hunter	WR	PIT	BAL	-160	51.00	-3.00	27.00	0.28	3000	11.5	3.8
Justin Watson	WR	TB	@CHI	125	46.00	3.00	21.50	0.11	3000	0.0	0.0
Logan Paulsen	TE	ATL	CIN	-195	52.50	-3.50	28.00	0.97	2500	10.8	4.3
Rod Streater	WR	CLE	@OAK	115	44.00	2.50	20.75	0.12	3000	10.0	3.3
Lance Kendricks	TE	GB	BUF	-420	44.00	-9.50	26.75	0.77	2500	10.8	4.3
Zach Pascal	WR	IND	HOU	0	0.00	0.00	0.00	0.09	3000	12.7	4.2
Darren Fells	TE	CLE	@OAK	115	44.00	2.50	20.75	0.42	2500	12.8	5.1
Richie James	WR	SF	@LAC	360	46.00	10.00	18.00	0.43	3000	0.0	0.0
Mike Gillislee	RB	NO	@NYG	-170	53.00	0.00	26.50	0.25	3000	13.7	4.6
Derek Carrier	TE	OAK	CLE	-135	44.00	-2.50	23.25	0.33	2500	12.6	5.0
Auden Tate	WR	CIN	@ATL	165	52.50	3.50	24.50	0.32	3000	0.0	0.0
Sammie Coates	WR	HOU	@IND	0	0.00	0.00	0.00	0.11	3000	10.8	3.6
Ray-Ray McCloud	WR	BUF	@GB	320	44.00	9.50	17.25	0.28	3000	0.0	0.0
Shelton Gibson	WR	PHI	@TEN	-160	41.00	0.00	20.50	0.01	3000	10.8	3.6
Dion Sims	TE	CHI	TB	-145	46.00	-3.00	24.50	0.54	2500	12.6	5.1
Rod Smith	RB	DAL	DET	-145	44.00	-2.50	23.25	0.13	4000	10.9	2.7
Lamar Jackson	QB	BAL	@PIT	135	51.00	3.00	24.00	0.01	4500	0.0	0.0
Darrius Heyward-Bey	WR	PIT	BAL	-160	51.00	-3.00	27.00	0.18	3000	10.0	3.3
Niles Paul	TE	JAX	NYJ	-350	39.50	-7.50	23.50	0.31	2500	11.4	4.6
Justin Hardy	WR	ATL	CIN	-195	52.50	-3.50	28.00	0.32	3000	10.0	3.3
Josh Bellamy	WR	CHI	TB	-145	46.00	-3.00	24.50	0.14	3000	15.8	5.3
Alex Erickson	WR	CIN	@ATL	165	52.50	3.50	24.50	0.18	3000	10.0	3.3
Stevan Ridley	RB	PIT	BAL	-160	51.00	-3.00	27.00	0.20	3900	10.4	2.7
J'Mon Moore	WR	GB	BUF	-420	44.00	-9.50	26.75	0.20	3000	0.0	0.0
Brandon LaFell	WR	OAK	CLE	-135	44.00	-2.50	23.25	0.04	3000	10.0	3.3
Benny Cunningham	RB	CHI	TB	-145	46.00	-3.00	24.50	0.21	3400	10.0	2.9
Jordan Lasley	WR	BAL	@PIT	135	51.00	3.00	24.00	0.14	3000	0.0	0.0
Rico Gathers	TE	DAL	DET	-145	44.00	-2.50	23.25	0.22	2500	11.8	4.7
Logan Thomas	TE	BUF	@GB	320	44.00	9.50	17.25	0.49	2500	12.4	5.0
Javon Wims	WR	CHI	TB	-145	46.00	-3.00	24.50	0.11	3000	0.0	0.0
Damion Ratley	WR	CLE	@OAK	115	44.00	2.50	20.75	0.05	3000	0.0	0.0
Marcedes Lewis	TE	GB	BUF	-420	44.00	-9.50	26.75	0.47	2500	10.0	4.0
Equanimeous St. Brown	WR	GB	BUF	-420	44.00	-9.50	26.75	0.17	3000	0.0	0.0
Blake Jarwin	TE	DAL	DET	-145	44.00	-2.50	23.25	0.21	2500	0.0	0.0
Levine Toilolo	TE	DET	@DAL	125	44.00	2.50	20.75	0.13	2500	10.7	4.3
Mike Davis	RB	SEA	@ARI	-190	40.00	0.00	20.00	0.00	3000	10.0	3.3
Ryan Hewitt	TE	IND	HOU	0	0.00	0.00	0.00	0.18	2500	10.7	4.3
Damien Williams	RB	KC	@DEN	-195	54.50	0.00	27.25	0.04	3000	10.2	3.4
Russell Gage	WR	ATL	CIN	-195	52.50	-3.50	28.00	0.24	3000	0.0	0.0
Hakeem Valles	TE	DET	@DAL	125	44.00	2.50	20.75	0.13	2500	10.6	4.3
Raheem Mostert	RB	SF	@LAC	360	46.00	10.00	18.00	0.32	3000	10.1	3.4
Mark Walton	RB	CIN	@ATL	165	52.50	3.50	24.50	0.23	3300	0.0	0.0
Josh Adams	RB	PHI	@TEN	-160	41.00	0.00	20.50	0.00	3000	0.0	0.0
Jimmy Garoppolo	QB	SF	@LAC	360	46.00	10.00	18.00	0.00	5600	0.0	0.0
Matt Cassel	QB	DET	@DAL	125	44.00	2.50	20.75	0.00	4400	10.0	2.3
De'Lance Turner	RB	BAL	@PIT	135	51.00	3.00	24.00	0.00	3000	0.0	0.0
Dalyn Dawkins	RB	TEN	PHI	135	41.00	0.00	20.50	0.00	3000	0.0	0.0
Dwayne Harris	WR	OAK	CLE	-135	44.00	-2.50	23.25	0.00	3000	10.0	3.3
Derek Watt	RB	LAC	SF	-480	46.00	-10.00	28.00	0.00	3000	10.0	3.3
Michael Roberts	TE	DET	@DAL	125	44.00	2.50	20.75	0.00	2500	10.0	4.0
Andre Roberts	WR	NYJ	@JAX	280	39.50	7.50	16.00	0.00	3000	10.0	3.3
Nick Williams	WR	TEN	PHI	135	41.00	0.00	20.50	0.00	3000	0.0	0.0
Artavis Scott	WR	LAC	SF	-480	46.00	-10.00	28.00	0.00	3000	0.0	0.0
Lee Smith	TE	OAK	CLE	-135	44.00	-2.50	23.25	0.00	2500	10.0	4.0
Quincy Adeboyejo	WR	BAL	@PIT	135	51.00	3.00	24.00	0.00	3000	0.0	0.0
Brian Hoyer	QB	NE	MIA	-280	49.50	-6.50	28.00	0.00	4500	10.0	2.2
Chad Henne	QB	KC	@DEN	-195	54.50	0.00	27.25	0.00	4400	10.0	2.3
Mike Glennon	QB	ARI	SEA	160	40.00	0.00	20.00	0.00	4100	10.0	2.4
Kevin Hogan	QB	DEN	KC	165	54.50	0.00	27.25	0.00	4000	10.0	2.5
Julian Edelman	WR	NE	MIA	-280	49.50	-6.50	28.00	0.00	6000	0.0	0.0
Brock Osweiler	QB	MIA	@NE	230	49.50	6.50	21.50	0.00	4300	10.0	2.3
Cody Kessler	QB	JAX	NYJ	-350	39.50	-7.50	23.50	0.00	4200	10.0	2.4
Ed Dickson	TE	SEA	@ARI	-190	40.00	0.00	20.00	0.00	2800	0.0	0.0
Hunter Henry	TE	LAC	SF	-480	46.00	-10.00	28.00	0.00	2500	0.0	0.0
Ryan Griffin	QB	TB	@CHI	125	46.00	3.00	21.50	0.00	4500	10.0	2.2
David Fales	QB	MIA	@NE	230	49.50	6.50	21.50	0.00	4000	10.0	2.5
Hayden Hurst	TE	BAL	@PIT	135	51.00	3.00	24.00	0.00	2800	10.0	3.6
Brandon Powell	WR	DET	@DAL	125	44.00	2.50	20.75	0.00	3000	0.0	0.0
Joshua Dobbs	QB	PIT	BAL	-160	51.00	-3.00	27.00	0.00	4300	10.0	2.3
Nate Sudfeld	QB	PHI	@TEN	-160	41.00	0.00	20.50	0.00	4000	10.0	2.5
Thomas Rawls	RB	CIN	@ATL	165	52.50	3.50	24.50	0.00	3000	0.0	0.0
Luke Falk	QB	MIA	@NE	230	49.50	6.50	21.50	0.00	4000	0.0	0.0
D'Onta Foreman	RB	HOU	@IND	0	0.00	0.00	0.00	0.00	4000	0.0	0.0
Justin Jackson	RB	LAC	SF	-480	46.00	-10.00	28.00	0.00	3000	0.0	0.0
Alex Tanney	QB	NYG	NO	145	53.00	0.00	26.50	0.00	4000	10.0	2.5
T.J. Logan	RB	ARI	SEA	160	40.00	0.00	20.00	0.00	3500	10.0	2.9
Derrick Willies	WR	CLE	@OAK	115	44.00	2.50	20.75	0.00	3000	0.0	0.0
Jordan Leggett	TE	NYJ	@JAX	280	39.50	7.50	16.00	0.00	2500	10.0	4.0
Patrick Scales	TE	CHI	TB	-145	46.00	-3.00	24.50	0.00	2500	0.0	0.0
Joe Mixon	RB	CIN	@ATL	165	52.50	3.50	24.50	0.00	6400	0.0	0.0
Senorise Perry	RB	MIA	@NE	230	49.50	6.50	21.50	0.00	3000	10.0	3.3
