PLAYER	POS	TEAM	OPP	ML	O/U	SPRD	TM/P	OWN%	SAL	FPTS	VAL
Baltimore Ravens	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	2600	7.3	2.8
Phillip Dorsett	UT	NE	MIA	-305	50.50	-6.50	28.50	7.43	3600	18.0	5.0
Chester Rogers	UT	IND	HOU	100	48.50	0.00	24.25	1.36	6000	15.2	2.5
Russell Shepard	UT	NYG	NO	150	52.00	0.00	26.00	2.49	600	13.6	22.6
New York Giants	UT	NYG	NO	150	52.00	0.00	26.00	0.00	2800	3.8	1.4
Tyler Higbee	UT	LAR	MIN	-340	49.00	-7.00	28.00	3.05	2600	11.5	4.4
Denver Broncos	UT	DEN	KC	160	53.50	0.00	26.75	0.00	2600	5.4	2.1
Minnesota Vikings	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	2800	5.7	2.1
Mark Andrews	UT	BAL	@PIT	145	51.50	3.00	24.25	3.51	2200	15.9	7.2
Cordarrelle Patterson	UT	NE	MIA	-305	50.50	-6.50	28.50	6.44	2400	12.4	5.2
Chris Conley	UT	KC	@DEN	-190	53.50	0.00	26.75	0.44	2400	14.1	5.9
Nick Boyle	UT	BAL	@PIT	145	51.50	3.00	24.25	3.31	1200	16.2	13.5
Austin Carr	UT	NO	@NYG	-180	52.00	0.00	26.00	1.75	1400	11.9	8.5
Maxx Williams	UT	BAL	@PIT	145	51.50	3.00	24.25	3.55	800	13.7	17.1
Devontae Booker	UT	DEN	KC	160	53.50	0.00	26.75	2.32	1800	11.3	6.3
Kenjon Barner	UT	NE	MIA	-305	50.50	-6.50	28.50	5.96	1000	0.0	0.0
Matt LaCosse	UT	DEN	KC	160	53.50	0.00	26.75	5.62	200	10.8	54.2
Ryan Switzer	UT	PIT	BAL	-170	51.50	-3.00	27.25	2.41	1000	11.9	11.9
Josh Reynolds	UT	LAR	MIN	-340	49.00	-7.00	28.00	5.12	200	10.0	50.0
Gerald Everett	UT	LAR	MIN	-340	49.00	-7.00	28.00	2.30	1000	11.5	11.5
De'Anthony Thomas	UT	KC	@DEN	-190	53.50	0.00	26.75	0.28	1400	12.0	8.6
Demetrius Harris	UT	KC	@DEN	-190	53.50	0.00	26.75	0.28	1000	0.0	0.0
Jeff Heuerman	UT	DEN	KC	160	53.50	0.00	26.75	2.05	2000	11.7	5.8
Demarcus Robinson	UT	KC	@DEN	-190	53.50	0.00	26.75	0.29	800	10.9	13.6
David Morgan	UT	MIN	@LAR	270	49.00	7.00	21.00	7.10	200	12.1	60.5
Wayne Gallman	UT	NYG	NO	150	52.00	0.00	26.00	0.76	2200	11.5	5.2
Tim Patrick	UT	DEN	KC	160	53.50	0.00	26.75	2.21	600	15.2	25.4
Chris Moore	UT	BAL	@PIT	145	51.50	3.00	24.25	3.17	400	11.5	28.9
Aldrick Robinson	UT	MIN	@LAR	270	49.00	7.00	21.00	3.99	1200	10.0	8.3
Tre'Quan Smith	UT	NO	@NYG	-180	52.00	0.00	26.00	1.26	1400	11.7	8.4
Spencer Ware	UT	KC	@DEN	-190	53.50	0.00	26.75	0.22	1600	11.1	6.9
Josh Hill	UT	NO	@NYG	-180	52.00	0.00	26.00	1.25	1000	11.7	11.7
Jeremy McNichols	UT	IND	HOU	100	48.50	0.00	24.25	1.12	200	0.0	0.0
DaeSean Hamilton	UT	DEN	KC	160	53.50	0.00	26.75	1.89	800	0.0	0.0
Malcolm Brown	UT	LAR	MIN	-340	49.00	-7.00	28.00	1.90	2000	12.6	6.3
Stacy Coley	UT	NYG	NO	150	52.00	0.00	26.00	1.26	200	0.0	0.0
Tyler Conklin	UT	MIN	@LAR	270	49.00	7.00	21.00	4.20	400	0.0	0.0
Zach Pascal	UT	IND	HOU	100	48.50	0.00	24.25	0.38	2000	12.7	6.3
Mike Gillislee	UT	NO	@NYG	-180	52.00	0.00	26.00	1.07	1200	13.7	11.4
Lamar Jackson	UT	BAL	@PIT	145	51.50	3.00	24.25	3.11	6400	0.0	0.0
Darrius Heyward-Bey	UT	PIT	BAL	-170	51.50	-3.00	27.25	2.02	200	10.0	50.0
Stevan Ridley	UT	PIT	BAL	-170	51.50	-3.00	27.25	1.57	1400	10.4	7.4
Ryan Hewitt	UT	IND	HOU	100	48.50	0.00	24.25	0.20	200	10.7	53.3
Damien Williams	UT	KC	@DEN	-190	53.50	0.00	26.75	0.07	200	10.2	50.8
Mike Boone	UT	MIN	@LAR	270	49.00	7.00	21.00	2.93	800	0.0	0.0
Chris Boswell	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	3200	10.0	3.1
Kevin McDermott	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	200	0.0	0.0
Wil Lutz	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	3400	10.0	2.9
Adam Vinatieri	UT	IND	HOU	100	48.50	0.00	24.25	0.00	3200	10.0	3.1
De'Lance Turner	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Jacob Hollister	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	11.3	56.4
Stephen Gostkowski	UT	NE	MIA	-305	50.50	-6.50	28.50	4.88	3400	10.0	2.9
Sam Ficken	UT	LAR	MIN	-340	49.00	-7.00	28.00	2.03	3200	0.0	0.0
Kyle Sloter	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	5400	10.0	1.9
Kevin Hogan	UT	DEN	KC	160	53.50	0.00	26.75	0.00	6400	10.0	1.6
Alex Tanney	UT	NYG	NO	150	52.00	0.00	26.00	0.00	6400	10.0	1.6
Aldrick Rosas	UT	NYG	NO	150	52.00	0.00	26.00	0.00	3200	10.0	3.1
Justin Hunter	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	800	11.5	14.4
Jonathan Stewart	UT	NYG	NO	150	52.00	0.00	26.00	0.00	600	0.0	0.0
Justin Tucker	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	3400	10.0	2.9
Mo Alie-Cox	UT	IND	HOU	100	48.50	0.00	24.25	0.00	200	0.0	0.0
Roc Thomas	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	200	0.0	0.0
Elijhaa Penny	UT	NYG	NO	150	52.00	0.00	26.00	0.00	200	0.0	0.0
Alex Ellis	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	200	10.0	50.0
KhaDarel Hodge	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	200	0.0	0.0
Andy Janovich	UT	DEN	KC	160	53.50	0.00	26.75	0.00	200	10.0	50.0
Jacoby Brissett	UT	IND	HOU	100	48.50	0.00	24.25	0.00	6800	10.0	1.5
Johnny Mundt	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	200	0.0	0.0
Roosevelt Nix	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	200	10.0	50.0
JoJo Natson	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	200	10.0	50.0
Matthew Slater	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	10.0	50.0
Zach Line	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	800	10.0	12.5
Brandon McManus	UT	DEN	KC	160	53.50	0.00	26.75	0.00	3200	10.0	3.1
Greg Zuerlein	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	3200	0.0	0.0
Jaylen Samuels	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	600	0.0	0.0
Patrick Ricard	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Jack Doyle	UT	IND	HOU	100	48.50	0.00	24.25	0.00	6400	0.0	0.0
Tim White	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Harrison Butker	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	3400	10.0	2.9
Marcus Johnson	UT	IND	HOU	100	48.50	0.00	24.25	0.00	400	10.0	25.0
Brandon Zylstra	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	200	10.0	50.0
Taysom Hill	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	1800	10.0	5.6
James Winchester	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	200	0.0	0.0
Cody Latimer	UT	NYG	NO	150	52.00	0.00	26.00	0.00	1600	10.0	6.3
James Develin	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	10.0	50.0
Dwayne Allen	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	2000	10.0	5.0
Dan Bailey	UT	MIN	@LAR	270	49.00	7.00	21.00	4.17	3600	10.0	2.8
Rex Burkhead	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	0.0	0.0
Scott Simonson	UT	NYG	NO	150	52.00	0.00	26.00	0.00	200	10.0	50.0
Kenneth Dixon	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Xavier Grimble	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	200	10.0	50.0
Justin Davis	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	200	10.0	50.0
Marcus Kemp	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	200	10.0	50.0
Evan Engram	UT	NYG	NO	150	52.00	0.00	26.00	0.00	200	0.0	0.0
Brian Hoyer	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	6800	10.0	1.5
Marlon Mack	UT	IND	HOU	100	48.50	0.00	24.25	0.00	2200	14.6	6.7
Anthony Sherman	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	200	10.0	50.0
Jake Butt	UT	DEN	KC	160	53.50	0.00	26.75	0.00	200	0.0	0.0
Josiah Price	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	200	0.0	0.0
Mark Ingram	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	200	0.0	0.0
Teddy Bridgewater	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	7000	10.0	1.4
Cody Hollister	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	0.0	0.0
Jordan Taylor	UT	DEN	KC	160	53.50	0.00	26.75	0.00	200	0.0	0.0
Kyle Lauletta	UT	NYG	NO	150	52.00	0.00	26.00	0.00	6400	0.0	0.0
Sean Mannion	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	5400	10.0	1.9
Eli Rogers	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	200	0.0	0.0
Mason Rudolph	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	6400	0.0	0.0
Chad Kelly	UT	DEN	KC	160	53.50	0.00	26.75	0.00	6400	10.0	1.6
Robert Griffin	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	6400	10.0	1.6
Jordan Lasley	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Julian Edelman	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	7400	0.0	0.0
Garrett Dickerson	UT	NYG	NO	150	52.00	0.00	26.00	0.00	200	0.0	0.0
Joshua Dobbs	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	6400	10.0	1.6
Trevor Siemian	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	5400	10.0	1.9
Chad Henne	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	6400	10.0	1.6
Quincy Adeboyejo	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
John Kelly	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	1000	0.0	0.0
Hayden Hurst	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	1600	10.0	6.3
Le'Veon Bell	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	6400	0.0	0.0
Jaleel Scott	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Darrel Williams	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	200	0.0	0.0
Dan Arnold	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	200	0.0	0.0
Braxton Berrios	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	0.0	0.0
Robert Turbin	UT	IND	HOU	100	48.50	0.00	24.25	0.00	800	0.0	0.0
