PLAYER	POS	TEAM	OPP	ML	O/U	SPRD	TM/P	OWN%	SAL	FPTS	VAL
Demetrius Harris	UT	KC	@DEN	-190	53.50	0.00	26.75	0.28	1000	2.5	2.5
Jeff Heuerman	UT	DEN	KC	160	53.50	0.00	26.75	2.05	2000	2.5	1.3
Demarcus Robinson	UT	KC	@DEN	-190	53.50	0.00	26.75	0.29	800	2.4	3.1
David Morgan	UT	MIN	@LAR	270	49.00	7.00	21.00	7.10	200	2.4	12.1
Wayne Gallman	UT	NYG	NO	150	52.00	0.00	26.00	0.76	2200	2.4	1.1
Tim Patrick	UT	DEN	KC	160	53.50	0.00	26.75	2.21	600	2.3	3.8
Chris Moore	UT	BAL	@PIT	145	51.50	3.00	24.25	3.17	400	2.2	5.4
Aldrick Robinson	UT	MIN	@LAR	270	49.00	7.00	21.00	3.99	1200	2.2	1.8
Tre'Quan Smith	UT	NO	@NYG	-180	52.00	0.00	26.00	1.26	1400	2.1	1.5
Spencer Ware	UT	KC	@DEN	-190	53.50	0.00	26.75	0.22	1600	2.1	1.3
Josh Hill	UT	NO	@NYG	-180	52.00	0.00	26.00	1.25	1000	2.0	2.0
Jeremy McNichols	UT	IND	HOU	100	48.50	0.00	24.25	1.12	200	2.0	9.8
DaeSean Hamilton	UT	DEN	KC	160	53.50	0.00	26.75	1.89	800	1.8	2.3
Malcolm Brown	UT	LAR	MIN	-340	49.00	-7.00	28.00	1.90	2000	1.7	0.9
Stacy Coley	UT	NYG	NO	150	52.00	0.00	26.00	1.26	200	1.7	8.3
Tyler Conklin	UT	MIN	@LAR	270	49.00	7.00	21.00	4.20	400	1.6	4.0
Zach Pascal	UT	IND	HOU	100	48.50	0.00	24.25	0.38	2000	1.4	0.7
Mike Gillislee	UT	NO	@NYG	-180	52.00	0.00	26.00	1.07	1200	1.3	1.1
Lamar Jackson	UT	BAL	@PIT	145	51.50	3.00	24.25	3.11	6400	0.9	0.1
Darrius Heyward-Bey	UT	PIT	BAL	-170	51.50	-3.00	27.25	2.02	200	0.8	4.0
Stevan Ridley	UT	PIT	BAL	-170	51.50	-3.00	27.25	1.57	1400	0.5	0.3
Ryan Hewitt	UT	IND	HOU	100	48.50	0.00	24.25	0.20	200	0.1	0.6
Damien Williams	UT	KC	@DEN	-190	53.50	0.00	26.75	0.07	200	0.1	0.6
Mike Boone	UT	MIN	@LAR	270	49.00	7.00	21.00	2.93	800	0.1	0.1
Chris Boswell	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	3200	0.0	0.0
Kevin McDermott	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	200	0.0	0.0
Wil Lutz	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	3400	0.0	0.0
Adam Vinatieri	UT	IND	HOU	100	48.50	0.00	24.25	0.00	3200	0.0	0.0
De'Lance Turner	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Jacob Hollister	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	0.0	0.0
Stephen Gostkowski	UT	NE	MIA	-305	50.50	-6.50	28.50	4.88	3400	0.0	0.0
Sam Ficken	UT	LAR	MIN	-340	49.00	-7.00	28.00	2.03	3200	0.0	0.0
Kyle Sloter	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	5400	0.0	0.0
Kevin Hogan	UT	DEN	KC	160	53.50	0.00	26.75	0.00	6400	0.0	0.0
Alex Tanney	UT	NYG	NO	150	52.00	0.00	26.00	0.00	6400	0.0	0.0
Aldrick Rosas	UT	NYG	NO	150	52.00	0.00	26.00	0.00	3200	0.0	0.0
Justin Hunter	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	800	0.0	0.0
Jonathan Stewart	UT	NYG	NO	150	52.00	0.00	26.00	0.00	600	0.0	0.0
Justin Tucker	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	3400	0.0	0.0
Mo Alie-Cox	UT	IND	HOU	100	48.50	0.00	24.25	0.00	200	0.0	0.0
Roc Thomas	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	200	0.0	0.0
Elijhaa Penny	UT	NYG	NO	150	52.00	0.00	26.00	0.00	200	0.0	0.0
Alex Ellis	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	200	0.0	0.0
KhaDarel Hodge	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	200	0.0	0.0
Andy Janovich	UT	DEN	KC	160	53.50	0.00	26.75	0.00	200	0.0	0.0
Jacoby Brissett	UT	IND	HOU	100	48.50	0.00	24.25	0.00	6800	0.0	0.0
Johnny Mundt	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	200	0.0	0.0
Roosevelt Nix	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	200	0.0	0.0
JoJo Natson	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	200	0.0	0.0
Matthew Slater	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	0.0	0.0
Zach Line	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	800	0.0	0.0
Brandon McManus	UT	DEN	KC	160	53.50	0.00	26.75	0.00	3200	0.0	0.0
Greg Zuerlein	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	3200	0.0	0.0
Jaylen Samuels	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	600	0.0	0.0
Patrick Ricard	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Jack Doyle	UT	IND	HOU	100	48.50	0.00	24.25	0.00	6400	0.0	0.0
Tim White	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Harrison Butker	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	3400	0.0	0.0
Marcus Johnson	UT	IND	HOU	100	48.50	0.00	24.25	0.00	400	0.0	0.0
Brandon Zylstra	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	200	0.0	0.0
Taysom Hill	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	1800	0.0	0.0
James Winchester	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	200	0.0	0.0
Cody Latimer	UT	NYG	NO	150	52.00	0.00	26.00	0.00	1600	0.0	0.0
James Develin	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	0.0	0.0
Dwayne Allen	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	2000	0.0	0.0
Dan Bailey	UT	MIN	@LAR	270	49.00	7.00	21.00	4.17	3600	0.0	0.0
Rex Burkhead	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	0.0	0.0
Scott Simonson	UT	NYG	NO	150	52.00	0.00	26.00	0.00	200	0.0	0.0
Kenneth Dixon	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Xavier Grimble	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	200	0.0	0.0
Justin Davis	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	200	0.0	0.0
Marcus Kemp	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	200	0.0	0.0
Evan Engram	UT	NYG	NO	150	52.00	0.00	26.00	0.00	200	0.0	0.0
Brian Hoyer	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	6800	0.0	0.0
Marlon Mack	UT	IND	HOU	100	48.50	0.00	24.25	0.00	2200	0.0	0.0
Anthony Sherman	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	200	0.0	0.0
Jake Butt	UT	DEN	KC	160	53.50	0.00	26.75	0.00	200	0.0	0.0
Josiah Price	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	200	0.0	0.0
Mark Ingram	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	200	0.0	0.0
Teddy Bridgewater	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	7000	0.0	0.0
Cody Hollister	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	0.0	0.0
Jordan Taylor	UT	DEN	KC	160	53.50	0.00	26.75	0.00	200	0.0	0.0
Kyle Lauletta	UT	NYG	NO	150	52.00	0.00	26.00	0.00	6400	0.0	0.0
Sean Mannion	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	5400	0.0	0.0
Eli Rogers	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	200	0.0	0.0
Mason Rudolph	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	6400	0.0	0.0
Chad Kelly	UT	DEN	KC	160	53.50	0.00	26.75	0.00	6400	0.0	0.0
Robert Griffin	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	6400	0.0	0.0
Jordan Lasley	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Julian Edelman	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	7400	0.0	0.0
Garrett Dickerson	UT	NYG	NO	150	52.00	0.00	26.00	0.00	200	0.0	0.0
Joshua Dobbs	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	6400	0.0	0.0
Trevor Siemian	UT	MIN	@LAR	270	49.00	7.00	21.00	0.00	5400	0.0	0.0
Chad Henne	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	6400	0.0	0.0
Quincy Adeboyejo	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
John Kelly	UT	LAR	MIN	-340	49.00	-7.00	28.00	0.00	1000	0.0	0.0
Hayden Hurst	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	1600	0.0	0.0
Le'Veon Bell	UT	PIT	BAL	-170	51.50	-3.00	27.25	0.00	6400	0.0	0.0
Jaleel Scott	UT	BAL	@PIT	145	51.50	3.00	24.25	0.00	200	0.0	0.0
Darrel Williams	UT	KC	@DEN	-190	53.50	0.00	26.75	0.00	200	0.0	0.0
Dan Arnold	UT	NO	@NYG	-180	52.00	0.00	26.00	0.00	200	0.0	0.0
Braxton Berrios	UT	NE	MIA	-305	50.50	-6.50	28.50	0.00	200	0.0	0.0
Robert Turbin	UT	IND	HOU	100	48.50	0.00	24.25	0.00	800	0.0	0.0
