PLAYER	POS	TEAM	OPP	ML	O/U	SPRD	TM/P	OWN%	SAL	FPTS	VAL
Josh Rosen	QB	ARI	SEA	165	40.00	0.00	20.00	0.00	4500	0.0	0.0
Jordy Nelson	WR	OAK	CLE	-135	44.50	-2.50	23.50	9.60	4700	21.0	4.5
Antonio Callaway	WR	CLE	@OAK	115	44.50	2.50	21.00	13.75	4300	0.0	0.0
Matt Breida	RB	SF	@LAC	360	46.00	10.00	18.00	15.32	5800	17.1	3.0
Austin Ekeler	RB	LAC	SF	-480	46.00	-10.00	28.00	27.20	4200	16.0	3.8
Doug Baldwin	WR	SEA	@ARI	-195	40.00	0.00	20.00	2.05	5500	22.6	4.1
Brandon Marshall	WR	SEA	@ARI	-195	40.00	0.00	20.00	3.41	4000	18.4	4.6
Marquise Goodwin	WR	SF	@LAC	360	46.00	10.00	18.00	16.19	4800	10.0	2.1
Christian Kirk	WR	ARI	SEA	165	40.00	0.00	20.00	4.03	3700	17.9	4.8
Ted Ginn	WR	NO	@NYG	-170	52.00	0.00	26.00	13.15	4600	10.0	2.2
Tyrell Williams	WR	LAC	SF	-480	46.00	-10.00	28.00	23.12	3700	17.9	4.8
Pierre Garcon	WR	SF	@LAC	360	46.00	10.00	18.00	14.16	4600	19.1	4.2
George Kittle	TE	SF	@LAC	360	46.00	10.00	18.00	22.26	4200	20.2	4.8
Jared Cook	TE	OAK	CLE	-135	44.50	-2.50	23.50	14.18	4100	23.0	5.6
Jalen Richard	RB	OAK	CLE	-135	44.50	-2.50	23.50	6.67	3400	11.1	3.3
Ben Watson	TE	NO	@NYG	-170	52.00	0.00	26.00	19.59	3300	17.6	5.3
Martavis Bryant	WR	OAK	CLE	-135	44.50	-2.50	23.50	6.53	3400	15.6	4.6
David Njoku	TE	CLE	@OAK	115	44.50	2.50	21.00	15.49	3200	20.3	6.3
Los Angeles Chargers	D	LAC	SF	360	46.00	10.00	18.00	0.00	3900	0.0	0.0
Jaron Brown	WR	SEA	@ARI	-195	40.00	0.00	20.00	1.38	3700	14.0	3.8
Rashard Higgins	WR	CLE	@OAK	115	44.50	2.50	21.00	7.42	3400	17.4	5.1
Seattle Seahawks	D	SEA	@ARI	165	40.00	0.00	20.00	0.00	3200	9.4	3.0
Will Dissly	TE	SEA	@ARI	-195	40.00	0.00	20.00	5.62	3100	0.0	0.0
Rhett Ellison	TE	NYG	NO	145	52.00	0.00	26.00	12.44	2700	15.6	5.8
Alfred Morris	RB	SF	@LAC	360	46.00	10.00	18.00	9.29	3800	17.4	4.6
Ricky Seals-Jones	TE	ARI	SEA	165	40.00	0.00	20.00	5.41	2900	20.9	7.2
New Orleans Saints	D	NO	@NYG	145	52.00	0.00	26.00	0.00	2500	9.5	3.8
Cleveland Browns	D	CLE	@OAK	-135	44.50	-2.50	23.50	0.00	2900	5.5	1.9
Cameron Meredith	WR	NO	@NYG	-170	52.00	0.00	26.00	5.71	3700	16.3	4.4
Oakland Raiders	D	OAK	CLE	115	44.50	2.50	21.00	0.00	2500	5.3	2.1
Trent Taylor	WR	SF	@LAC	360	46.00	10.00	18.00	7.00	3600	15.8	4.4
Arizona Cardinals	D	ARI	SEA	-195	40.00	0.00	20.00	0.00	2600	5.8	2.2
Russell Shepard	WR	NYG	NO	145	52.00	0.00	26.00	5.06	3000	13.6	4.5
New York Giants	D	NYG	NO	-170	52.00	0.00	26.00	0.00	2100	3.8	1.8
Doug Martin	RB	OAK	CLE	-135	44.50	-2.50	23.50	1.18	3700	13.0	3.5
Chad Williams	WR	ARI	SEA	165	40.00	0.00	20.00	0.34	3000	10.0	3.3
Travis Benjamin	WR	LAC	SF	-480	46.00	-10.00	28.00	4.75	3500	10.0	2.9
Dante Pettis	WR	SF	@LAC	360	46.00	10.00	18.00	3.62	3800	15.2	4.0
Austin Carr	WR	NO	@NYG	-170	52.00	0.00	26.00	2.86	3000	11.9	4.0
Antonio Gates	TE	LAC	SF	-480	46.00	-10.00	28.00	6.35	2700	14.7	5.4
Seth Roberts	WR	OAK	CLE	-135	44.50	-2.50	23.50	0.83	3200	13.6	4.2
Duke Johnson	RB	CLE	@OAK	115	44.50	2.50	21.00	1.49	3900	11.8	3.0
San Francisco 49ers	D	SF	@LAC	-480	46.00	-10.00	28.00	0.00	2100	5.4	2.6
Kyle Juszczyk	RB	SF	@LAC	360	46.00	10.00	18.00	2.47	3100	10.0	3.2
Virgil Green	TE	LAC	SF	-480	46.00	-10.00	28.00	3.76	2500	13.6	5.4
Rashaad Penny	RB	SEA	@ARI	-195	40.00	0.00	20.00	0.02	3900	14.4	3.7
Wayne Gallman	RB	NYG	NO	145	52.00	0.00	26.00	0.95	3900	11.5	3.0
J.J. Nelson	WR	ARI	SEA	165	40.00	0.00	20.00	0.04	3000	10.0	3.3
Chase Edmonds	RB	ARI	SEA	165	40.00	0.00	20.00	0.02	4300	0.0	0.0
Tre'Quan Smith	WR	NO	@NYG	-170	52.00	0.00	26.00	1.15	3400	11.7	3.4
Josh Hill	TE	NO	@NYG	-170	52.00	0.00	26.00	1.76	2500	11.7	4.7
Jermaine Gresham	TE	ARI	SEA	165	40.00	0.00	20.00	0.10	2500	0.0	0.0
Nick Vannett	TE	SEA	@ARI	-195	40.00	0.00	20.00	0.07	2500	13.6	5.4
Garrett Celek	TE	SF	@LAC	360	46.00	10.00	18.00	2.01	2500	11.1	4.4
Stacy Coley	WR	NYG	NO	145	52.00	0.00	26.00	0.55	3000	0.0	0.0
Nick Chubb	RB	CLE	@OAK	115	44.50	2.50	21.00	0.58	3500	11.2	3.2
Rod Streater	WR	CLE	@OAK	115	44.50	2.50	21.00	0.38	3000	10.0	3.3
Darren Fells	TE	CLE	@OAK	115	44.50	2.50	21.00	0.64	2500	12.8	5.1
Richie James	WR	SF	@LAC	360	46.00	10.00	18.00	1.05	3000	0.0	0.0
Derek Carrier	TE	OAK	CLE	-135	44.50	-2.50	23.50	0.33	2500	12.6	5.0
Mike Gillislee	RB	NO	@NYG	-170	52.00	0.00	26.00	1.13	3000	13.7	4.6
Brandon LaFell	WR	OAK	CLE	-135	44.50	-2.50	23.50	0.07	3000	10.0	3.3
Damion Ratley	WR	CLE	@OAK	115	44.50	2.50	21.00	0.15	3000	0.0	0.0
Mike Davis	RB	SEA	@ARI	-195	40.00	0.00	20.00	0.00	3000	10.0	3.3
Raheem Mostert	RB	SF	@LAC	360	46.00	10.00	18.00	0.64	3000	10.1	3.4
Elijhaa Penny	RB	NYG	NO	145	52.00	0.00	26.00	0.00	3000	0.0	0.0
Sean Culkin	TE	LAC	SF	-480	46.00	-10.00	28.00	0.00	2500	10.0	4.0
David Moore	WR	SEA	@ARI	-195	40.00	0.00	20.00	0.00	3000	10.0	3.3
Kaelin Clay	WR	NYG	NO	145	52.00	0.00	26.00	0.00	3000	0.0	0.0
Orson Charles	TE	CLE	@OAK	115	44.50	2.50	21.00	0.00	2500	0.0	0.0
Evan Engram	TE	NYG	NO	145	52.00	0.00	26.00	0.00	4100	0.0	0.0
Keith Smith	RB	OAK	CLE	-135	44.50	-2.50	23.50	0.00	3000	10.0	3.3
Seth DeValve	TE	CLE	@OAK	115	44.50	2.50	21.00	0.00	2500	10.0	4.0
Sam Bradford	QB	ARI	SEA	165	40.00	0.00	20.00	0.00	4700	10.0	2.1
Scott Simonson	TE	NYG	NO	145	52.00	0.00	26.00	0.00	2500	10.0	4.0
Cole Wick	TE	SF	@LAC	360	46.00	10.00	18.00	0.00	2500	10.0	4.0
Derrick Coleman	RB	ARI	SEA	165	40.00	0.00	20.00	0.00	3000	0.0	0.0
Cody Latimer	WR	NYG	NO	145	52.00	0.00	26.00	0.00	3300	0.0	0.0
Kyle Nelson	TE	SF	@LAC	360	46.00	10.00	18.00	0.00	2500	0.0	0.0
Keenan Reynolds	WR	SEA	@ARI	-195	40.00	0.00	20.00	0.00	3000	10.0	3.3
Taysom Hill	QB	NO	@NYG	-170	52.00	0.00	26.00	0.00	4000	10.0	2.5
Geno Smith	QB	LAC	SF	-480	46.00	-10.00	28.00	0.00	4300	10.0	2.3
Zach Line	RB	NO	@NYG	-170	52.00	0.00	26.00	0.00	3000	10.0	3.3
C.J. Prosise	RB	SEA	@ARI	-195	40.00	0.00	20.00	0.00	3000	10.0	3.3
Tyrod Taylor	QB	CLE	@OAK	115	44.50	2.50	21.00	0.00	4900	10.0	2.0
Gabe Holmes	TE	ARI	SEA	165	40.00	0.00	20.00	0.00	2500	10.0	4.0
Tre Madden	RB	SEA	@ARI	-195	40.00	0.00	20.00	0.00	3000	10.0	3.3
Jimmy Garoppolo	QB	SF	@LAC	360	46.00	10.00	18.00	0.00	5600	0.0	0.0
Dwayne Harris	WR	OAK	CLE	-135	44.50	-2.50	23.50	0.00	3000	10.0	3.3
Geremy Davis	WR	LAC	SF	-480	46.00	-10.00	28.00	0.00	3000	0.0	0.0
J.J. Jones	WR	LAC	SF	-480	46.00	-10.00	28.00	0.00	3000	0.0	0.0
Kendrick Bourne	WR	SF	@LAC	360	46.00	10.00	18.00	0.00	3000	10.9	3.6
T.J. Logan	RB	ARI	SEA	165	40.00	0.00	20.00	0.00	3500	10.0	2.9
Derrick Willies	WR	CLE	@OAK	115	44.50	2.50	21.00	0.00	3000	0.0	0.0
Trent Sherfield	WR	ARI	SEA	165	40.00	0.00	20.00	0.00	3000	0.0	0.0
Tyler Ott	TE	SEA	@ARI	-195	40.00	0.00	20.00	0.00	2500	0.0	0.0
Jonathan Stewart	RB	NYG	NO	145	52.00	0.00	26.00	0.00	3700	0.0	0.0
Derek Watt	RB	LAC	SF	-480	46.00	-10.00	28.00	0.00	3000	10.0	3.3
Lee Smith	TE	OAK	CLE	-135	44.50	-2.50	23.50	0.00	2500	10.0	4.0
Artavis Scott	WR	LAC	SF	-480	46.00	-10.00	28.00	0.00	3000	0.0	0.0
Justin Jackson	RB	LAC	SF	-480	46.00	-10.00	28.00	0.00	3000	0.0	0.0
Alex Tanney	QB	NYG	NO	145	52.00	0.00	26.00	0.00	4000	10.0	2.5
Garrett Dickerson	TE	NYG	NO	145	52.00	0.00	26.00	0.00	2500	0.0	0.0
Ed Dickson	TE	SEA	@ARI	-195	40.00	0.00	20.00	0.00	2800	0.0	0.0
Hunter Henry	TE	LAC	SF	-480	46.00	-10.00	28.00	0.00	2500	0.0	0.0
DeAndre Washington	RB	OAK	CLE	-135	44.50	-2.50	23.50	0.00	3000	10.0	3.3
Victor Bolden	WR	SF	@LAC	360	46.00	10.00	18.00	0.00	3000	0.0	0.0
Mike Glennon	QB	ARI	SEA	165	40.00	0.00	20.00	0.00	4100	10.0	2.4
Drew Stanton	QB	CLE	@OAK	115	44.50	2.50	21.00	0.00	4000	0.0	0.0
AJ McCarron	QB	OAK	CLE	-135	44.50	-2.50	23.50	0.00	4300	0.0	0.0
Dan Arnold	TE	NO	@NYG	-170	52.00	0.00	26.00	0.00	2500	0.0	0.0
Mark Ingram	RB	NO	@NYG	-170	52.00	0.00	26.00	0.00	5800	0.0	0.0
Teddy Bridgewater	QB	NO	@NYG	-170	52.00	0.00	26.00	0.00	4500	10.0	2.2
Brett Hundley	QB	SEA	@ARI	-195	40.00	0.00	20.00	0.00	4300	10.0	2.3
J.D. McKissic	RB	SEA	@ARI	-195	40.00	0.00	20.00	0.00	3200	0.0	0.0
Kyle Lauletta	QB	NYG	NO	145	52.00	0.00	26.00	0.00	4000	0.0	0.0
